Date,RELIANCE,TCS,HINDUNILVR,INFY,HDFC,BHARTIARTL,ITC,ASIANPAINT,NESTLEIND,HCLTECH,MARUTI,LT,TITAN,BRITANNIA,BAJAJ-AUTO,EICHERMOT,DRREDDY,DMART,PIDILITIND,HDFCBANK,KOTAKBANK,ICICIBANK,AXISBANK
13-12-2020,1991.550049,2861,2333.449951,1189.800049,2479.399902,510.649994,214.5,2601.5,18362.75,890.650024,7559.75,1281.550049,1519.349976,3720.5,3347.550049,2480.949951,5228.75,3286.100098,1731.800049,1411.349976,1949.349976,517.150024,609.5
20-12-2020,1994.150024,2909.350098,2402.25,1236.050049,2455.149902,517.299988,208.600006,2648.25,18566.34961,919.349976,7446.049805,1262.199951,1495.900024,3618.25,3374.75,2436.75,5201.799805,3129.350098,1731.849976,1397.099976,1960.599976,513.549988,610.200012
27-12-2020,1987.5,2928.25,2387.550049,1260.449951,2568.75,515.150024,213.850006,2775.550049,18450.69922,950.5,7691.299805,1297,1558.599976,3567.800049,3481.25,2542.699951,5241.350098,2960.300049,1770.800049,1425.050049,1994.050049,527.5,623.799988
03-01-2021,1933.699951,3120.899902,2391.199951,1312.099976,2657.5,540.25,201.5,2844.699951,18306.25,994.650024,8014.899902,1373.400024,1548.599976,3575.25,3529.149902,2760.850098,5338.25,2933.649902,1819.050049,1431.650024,1970.699951,542.049988,672.700012
10-01-2021,1937.449951,3233.350098,2351.149902,1344.949951,2632.75,602.650024,217.850006,2590.899902,17834,989.799988,8024.75,1354.150024,1477.25,3609.050049,3580.300049,2857.300049,5212.799805,,1746.949951,1466.650024,1863.900024,543,674.849976
17-01-2021,2049.600098,3303.100098,2409.350098,1340.849976,2589.449951,576.849976,210.699997,2596.649902,17589.59961,985.799988,8048.850098,1362.099976,1491.199951,3608,4089.5,2972.600098,5036.899902,,1735.25,1443.550049,1828,533.799988,644.5
24-01-2021,1841.949951,3111.350098,2263.899902,1239.050049,2377.800049,553.599976,203.25,2407.350098,17060,914,7206.649902,1334.699951,1420.300049,3501.100098,4005.800049,2744.300049,4602.700195,,1670.25,1390.5,1712.949951,537,662.900024
31-01-2021,1923.75,3157.949951,2269.550049,1272.099976,2721.5,581.099976,234.350006,2376.75,17115.75,946.150024,7494.149902,1516.5,1509.449951,3541.649902,4231.25,2932.149902,4800.899902,,1728.75,1597.599976,1982.699951,614.150024,719.599976
07-02-2021,2041.599976,3190.800049,2241.550049,1309.800049,2791.5,586.25,217.449997,2486.100098,17294.30078,960.400024,7568.5,1521.349976,1494.199951,3421.25,4136.049805,2781.25,4792,,1760.699951,1581.949951,1951.050049,647.599976,750.400024
14-02-2021,2080.300049,3071.850098,2181.100098,1291.300049,2741.300049,581.349976,215.949997,2416.449951,16376.40039,950.150024,7323,1508.800049,1425.550049,3331.199951,4001.100098,2584.649902,4681.450195,,1781.349976,1539.099976,1938.75,624.049988,749.650024
21-02-2021,2085.800049,2894.300049,2132.050049,1253.300049,2539.399902,556.299988,203.850006,2277.199951,16101.59961,909.450012,6866.149902,1442.5,1406.900024,3363.75,3798.699951,2498.600098,4426.549805,,1685.949951,1534.400024,1780.349976,597.75,724.799988
28-02-2021,2178.699951,3008.050049,2201.100098,1316.699951,2543.899902,532.799988,208.550003,2387.100098,16782.90039,941.5,7249,1463.550049,1474.199951,3491.75,3852.850098,2587.75,4492.5,,1757.650024,1530,1922.5,609.450012,730.75
07-03-2021,2137.600098,3057.949951,2204.75,1374.849976,2568,524.200012,205.199997,2401.350098,16722.44922,979.25,7096.200195,1514,1482.5,3434.25,3746.399902,2637.5,4426.5,,1723.099976,1551.949951,1935.150024,612.849976,750.599976
14-03-2021,2082,3050.199951,2312.050049,1344.449951,2531.649902,529.950012,222.949997,2411.25,16450.84961,960.450012,7113.549805,1411.25,1465.449951,3466.600098,3650.050049,2661.5,4274.450195,,1751.050049,1497.5,1834.150024,586.650024,726.25
21-03-2021,2087.5,3142.600098,2337.300049,1371.550049,2509.899902,529.25,222.199997,2410.300049,16681.34961,980.849976,7186.25,1404.349976,1495.349976,3568.399902,3678.350098,2702.75,4372.25,,1788.050049,1500.150024,1812.650024,586.400024,730.549988
